route,route_starting_time,percentage_of_compulsory_stops,benefit,walking_distance,num_segments,compulsory_stops,requests,number_optional_stops,used_nodes,unused_nodes,unserved_requests,served_requests,opt_stops_visited,opt_stops_not_visited,total_used-travel_time,travel_distance,build_time,solve_time,optimality_gap,obj_val
185,07:21:00,0.4,1000,700,11,12,89,57,39,30,39,50,27,30,3527.0,15088.449999999997,0.09266304969787598,0.06450700759887695,0.0,34911.55
199,16:04:00,0.4,1000,700,8,9,42,31,30,10,15,27,21,10,3069.0,13062.398999999996,0.02581310272216797,0.008749008178710938,0.0,13937.601000000004
191,07:22:00,0.2,1000,700,2,3,33,28,16,15,17,16,13,15,1387.0,6119.13073489609,0.024285078048706055,0.05429792404174805,0.0,9880.86926510391
191,13:41:30,0.2,1000,700,3,4,21,19,17,6,10,11,13,6,1381.0,5863.838684128705,0.010355949401855469,0.004477977752685547,0.0,5136.161315871295
185,07:21:00,1,1000,700,28,29,90,43,34,38,54,36,5,38,3472.983491410163,14011.022,0.030743122100830078,0.002174854278564453,0.0,21988.978
196,16:23:30,0,1000,700,1,2,29,23,19,6,7,22,17,6,2060.0,8937.537999999999,0.026041030883789062,0.10189104080200195,0.0,13062.462000000001
194,15:17:30,0,1000,700,1,2,50,33,22,13,14,36,20,13,2343.0,10377.824999999999,0.08353114128112793,0.048876047134399414,0.0,25622.175000000003
196,09:57:30,1,1000,700,14,15,15,12,18,9,12,3,3,9,1956.0,7745.469,0.0026018619537353516,0.0009808540344238281,0.0,-4745.469
187,13:47:00,0.2,1000,700,6,7,37,37,31,13,16,21,24,13,3338.0,14172.316,0.02629232406616211,0.016819000244140625,0.0,6827.683999999999
185,15:27:00,1,1000,700,17,18,26,18,23,13,20,6,5,13,2113.0,8614.527999999998,0.004742860794067383,0.0008800029754638672,0.0,-2614.5279999999984
155,13:50:00,1,1000,700,14,15,32,17,17,15,18,14,2,15,1607.0,6196.468000000001,0.005424022674560547,0.0010559558868408203,0.0,7803.531999999999
199,13:24:30,0,1000,700,1,2,29,24,19,7,9,20,17,7,2990.0,13352.589358773166,0.027419328689575195,0.053774118423461914,0.0,6647.411370548425
198,10:24:30,0,1000,700,1,2,17,17,9,10,10,7,7,10,790.0,3510.5789999999997,0.009483098983764648,0.006771087646484375,0.0,3489.4210000000003
193,13:30:30,0.4,1000,700,6,7,46,30,15,22,32,14,8,22,1565.0,6710.254000000001,0.023608922958374023,0.013382911682128906,0.0,7289.745999999999
195,13:21:00,1,1000,700,22,23,41,27,29,21,25,16,6,21,2468.0,9746.443,0.009983301162719727,0.001828908920288086,0.0,6253.557000000001
199,13:24:30,0.4,1000,700,8,9,32,24,21,12,14,18,12,12,2990.0,12538.687,0.011384725570678711,0.005304098129272461,0.0,5461.313
191,07:22:00,1,1000,700,13,14,34,18,15,17,26,8,1,17,1387.0,5095.854734896091,0.00609898567199707,0.0006160736083984375,0.0,2904.145265103909
55,15:58:00,0,1000,700,1,2,71,55,45,12,12,59,43,12,4074.0,18098.385000000002,0.3118100166320801,0.1762678623199463,0.0,40901.615
198,10:24:30,1,1000,700,7,8,18,10,8,10,13,5,0,10,790.0,2855.712,0.001764059066772461,0.0005078315734863281,0.0,2144.288
199,13:24:30,1,1000,700,19,20,32,17,24,13,17,15,4,13,2990.0,12457.900999999998,0.004995107650756836,0.002382040023803711,0.0,2542.099000000002
194,07:10:00,0.2,1000,700,4,5,51,31,21,15,20,31,16,15,2372.0,10410.232999999995,0.02886199951171875,0.08667898178100586,0.0,20589.766999999985
191,07:22:00,0,1000,700,1,2,31,24,15,11,16,15,13,11,1387.0,6152.289734896126,0.02977299690246582,0.02301502227783203,0.0,8847.710265103718
195,13:21:00,0.2,1000,700,4,5,41,37,27,15,19,22,22,15,2468.0,10668.557,0.03641390800476074,0.0854949951171875,0.0,11331.443
198,10:24:30,0.2,1000,700,2,3,18,14,7,10,13,5,4,10,747.0,2855.7119999999995,0.004231929779052734,0.0031549930572509766,0.0,2144.2880000000005
195,13:21:00,0,1000,700,1,2,40,42,27,17,17,23,25,17,2556.0,11374.161000000002,0.10749626159667969,0.37541818618774414,0.0,11625.838999999998
193,08:16:30,0.4,1000,700,5,6,46,29,16,19,28,18,10,19,1472.0,5865.094,0.02400994300842285,0.02456808090209961,0.0,12134.905999999999
198,19:44:00,1,1000,700,7,8,24,12,10,10,15,9,2,10,918.0,3464.248,0.002977132797241211,0.001077890396118164,0.0,5535.752
187,16:47:00,0.2,1000,700,6,7,45,41,32,16,18,27,25,16,3338.0,14224.3,0.03223228454589844,0.021296977996826172,0.0,12775.7
55,15:58:00,1,1000,700,22,23,71,37,29,31,49,22,6,31,4119.865068002866,15748.749000000002,0.026504039764404297,0.002170085906982422,0.0,6251.250999999998
191,13:41:30,0.4,1000,700,6,7,22,14,11,10,11,11,4,10,1381.0,5520.9046841287045,0.004065036773681641,0.0017850399017333984,0.0,5479.0953158712955
187,13:47:00,0,1000,700,1,2,40,41,29,14,12,28,27,14,3294.0,14653.705000000045,0.10407209396362305,2.6003329753875732,0.0,13346.294999999984
199,16:04:00,0.2,1000,700,4,5,45,34,21,18,14,31,16,18,3069.0,13189.552000000001,0.05831480026245117,0.017206907272338867,0.0,17810.447999999997
185,07:21:00,0.2,1000,700,5,6,90,63,38,31,36,54,32,31,3527.0,15541.076000000003,0.19879984855651855,0.14476680755615234,0.0,38458.924
191,07:22:00,0.4,1000,700,5,6,31,22,18,10,9,22,12,10,1385.445493668598,5898.05273489609,0.007842779159545898,0.002753019332885742,0.0,16101.94726510391
194,15:17:30,0.2,1000,700,4,5,48,28,22,11,22,26,17,11,2356.8992931281246,10297.189999999999,0.02793121337890625,0.004442930221557617,0.0,15702.810000000001
198,19:44:00,0.4,1000,700,3,4,23,13,11,6,8,15,7,6,929.594890837514,3879.101,0.003820657730102539,0.004014015197753906,0.0,11120.899
187,13:47:00,1,1000,700,29,30,41,29,34,25,29,12,4,25,3294.0,12813.159,0.011358022689819336,0.0013339519500732422,0.0,-813.1589999999997
55,18:56:00,1,1000,700,27,28,59,37,31,34,41,18,3,34,5105.0,19362.765000000003,0.02024221420288086,0.002621889114379883,0.0,-1362.765000000003
192,08:28:00,0.4,1000,700,5,6,34,26,18,14,17,17,12,14,1976.0695687186817,8351.608,0.011391878128051758,0.008852005004882812,0.0,8648.392
