route,route_starting_time,percentage_of_compulsory_stops,benefit,walking_distance,num_segments,compulsory_stops,requests,number_optional_stops,used_nodes,unused_nodes,unserved_requests,served_requests,opt_stops_visited,opt_stops_not_visited,total_used-travel_time,travel_distance,build_time,solve_time,optimality_gap,objective_value
155,07:44:30,0.2,0,700,2,3,45,24,4,23,45,0,1,23,1365.0,4926.075000000001,0.024547815322875977,0.0026149749755859375,0.0,-4926.075000000001
155,07:44:30,0.2,200,700,2,3,45,24,9,18,37,8,6,18,3005.0,5519.009,0.023891210556030273,0.006159067153930664,0.0,-3919.009
155,07:44:30,0.2,400,700,2,3,45,24,10,17,37,8,7,17,3005.0,5780.717000000001,0.023565292358398438,0.00989389419555664,0.0,-2580.7170000000006
155,07:44:30,0.2,600,700,2,3,45,24,9,18,37,8,6,18,3005.0,5519.009,0.022936105728149414,0.017353057861328125,0.0,-719.009
155,07:44:30,0.2,800,700,2,3,45,24,12,15,35,10,9,15,3005.0,6878.033,0.024096012115478516,0.02597188949584961,0.0,1121.9669999999996
155,07:44:30,0.2,1000,700,2,3,45,24,12,15,35,10,9,15,1795.0008574922467,6878.033,0.022804975509643555,0.01616382598876953,0.0,3121.9669999999996
155,07:44:30,0.2,1200,700,2,3,45,24,11,16,35,10,8,16,3005.0,6878.033000000001,0.022835969924926758,0.013552188873291016,0.0,5121.966999999999
155,07:44:30,0.2,1400,700,2,3,45,24,11,16,35,10,8,16,3005.0,6878.033000000001,0.02390313148498535,0.012310028076171875,0.0,7121.966999999999
155,07:44:30,0.2,1600,700,2,3,45,24,12,15,35,10,9,15,3005.0,6878.033,0.022877216339111328,0.011065006256103516,0.0,9121.967
55,15:58:00,0.4,0,700,9,10,71,28,14,24,71,0,4,24,3861.0,10434.077,0.017702817916870117,0.0026428699493408203,0.0,-10434.077
55,15:58:00,0.4,200,700,9,10,71,28,21,17,35,36,11,17,3861.0,11239.771999999999,0.017898082733154297,0.01738595962524414,0.0,-4039.771999999999
55,15:58:00,0.4,400,700,9,10,71,28,28,10,20,51,18,10,4390.793266210872,15059.597,0.01761913299560547,0.02700209617614746,0.0,5340.403
55,15:58:00,0.4,600,700,9,10,71,28,29,9,18,53,19,9,4390.372963766589,15916.841999999999,0.018358945846557617,0.0386500358581543,0.0,15883.158000000001
55,15:58:00,0.4,800,700,9,10,71,28,30,8,17,54,20,8,4343.841043306704,16644.606000000003,0.017908096313476562,0.025204896926879883,0.0,26555.393999999997
55,15:58:00,0.4,1000,700,9,10,71,28,30,8,17,54,20,8,4390.138846635644,16644.606,0.03806805610656738,0.09909391403198242,0.0,37355.394
55,15:58:00,0.4,1200,700,9,10,71,28,30,8,17,54,20,8,4390.138846635651,16644.606,0.03256392478942871,0.049685001373291016,0.0,48155.394
55,15:58:00,0.4,1400,700,9,10,71,28,30,8,17,54,20,8,4390.138846635644,16644.606000000003,0.018815040588378906,0.04551100730895996,0.0,58955.394
55,15:58:00,0.4,1600,700,9,10,71,28,30,8,17,54,20,8,5387.0,16644.606000000003,0.018077850341796875,0.03335714340209961,0.0,69755.394
196,16:23:30,0.2,0,700,3,4,29,16,4,16,29,0,0,16,1994.0,5133.188,0.006536960601806641,0.001641988754272461,0.0,-5133.188
196,16:23:30,0.2,200,700,3,4,29,16,12,8,9,20,8,8,2073.3661044500186,7944.665000000001,0.006171226501464844,0.011447906494140625,0.0,-3944.665000000001
196,16:23:30,0.2,400,700,3,4,29,16,15,5,5,24,11,5,2557.0,9176.69,0.00625300407409668,0.004736185073852539,0.0,423.3099999999995
196,16:23:30,0.2,600,700,3,4,29,16,16,4,4,25,12,4,2557.0,9581.375,0.006289005279541016,0.0074689388275146484,0.0,5418.625
196,16:23:30,0.2,800,700,3,4,29,16,16,4,4,25,12,4,2557.0,9581.375,0.006534099578857422,0.012449026107788086,0.0,10418.624999999996
196,16:23:30,0.2,1000,700,3,4,29,16,16,4,4,25,12,4,2557.0,9581.375,0.00637507438659668,0.012288808822631836,0.0,15418.625
196,16:23:30,0.2,1200,700,3,4,29,16,16,4,4,25,12,4,2557.0,9581.375,0.0063130855560302734,0.02180790901184082,0.0,20418.625
196,16:23:30,0.2,1400,700,3,4,29,16,16,4,4,25,12,4,2557.0,9581.375,0.006377220153808594,0.010822057723999023,0.0,25418.625
196,16:23:30,0.2,1600,700,3,4,29,16,16,4,4,25,12,4,2557.0,9581.375,0.006410121917724609,0.011334896087646484,0.0,30418.625
195,07:09:00,0,0,700,1,2,48,29,2,29,48,0,0,29,2615.0,4176.066000000001,0.06430912017822266,0.005120038986206055,0.0,-4176.066000000001
195,07:09:00,0,200,700,1,2,48,29,16,15,18,30,14,15,2013.7398965044158,7716.191000000002,0.06280708312988281,0.00977182388305664,0.0,-1716.1910000000016
195,07:09:00,0,400,700,1,2,48,29,21,10,10,38,19,10,2615.0,9980.453,0.06250810623168945,0.07359099388122559,0.0,5219.5470000000005
195,07:09:00,0,600,700,1,2,48,29,21,10,10,38,19,10,2615.0,9980.453,0.06279897689819336,0.11698102951049805,0.0,12819.547
195,07:09:00,0,800,700,1,2,48,29,21,10,10,38,19,10,2615.0,9980.453,0.06353878974914551,0.11675214767456055,0.0,20419.547
195,07:09:00,0,1000,700,1,2,48,29,21,10,10,38,19,10,2615.0,9980.453,0.06270813941955566,0.14132189750671387,0.0,28019.547
195,07:09:00,0,1200,700,1,2,48,29,21,10,10,38,19,10,2615.0,9980.453,0.06432795524597168,0.11254692077636719,0.0,35619.547
195,07:09:00,0,1400,700,1,2,48,29,21,10,10,38,19,10,2615.0,9980.453,0.0626070499420166,0.10868096351623535,0.0,43219.547
195,07:09:00,0,1600,700,1,2,48,29,21,10,10,38,19,10,2615.0,9980.453,0.06208205223083496,0.10796809196472168,0.0,50819.547
