route,route_starting_time,percentage_of_compulsory_stops,benefit,walking_distance,num_segments,compulsory_stops,requests,number_optional_stops,used_nodes,unused_nodes,unserved_requests,served_requests,opt_stops_visited,opt_stops_not_visited,total_used-travel_time,travel_distance,build_time,solve_time,optimality_gap,obj_val
195,07:09:00,1,1000,650,22,23,48,24,26,21,34,14,3,21,2459.528901216894,9635.070999999998,0.010802984237670898,0.001661062240600586,0.0,4364.929000000002
195,07:09:00,1,1000,700,22,23,48,24,26,21,34,14,3,21,2459.528901216894,9635.070999999998,0.010780096054077148,0.0017058849334716797,0.0,4364.929000000002
196,09:57:30,0.4,1000,0,6,7,15,0,7,0,15,0,0,0,1956.0,6708.989,0.00023818016052246094,0.0002880096435546875,0.0,-6708.989
196,09:57:30,0.4,1000,50,6,7,15,0,7,0,15,0,0,0,1956.0,6708.989,0.00020503997802734375,0.00023818016052246094,0.0,-6708.989
196,09:57:30,0.4,1000,100,6,7,15,4,10,1,13,2,3,1,2020.0,7151.072999999999,0.00043010711669921875,0.00040793418884277344,0.0,-5151.072999999999
196,09:57:30,0.4,1000,150,6,7,15,11,15,3,10,5,8,3,1956.0,7760.951,0.0013682842254638672,0.0009629726409912109,0.0,-2760.951
196,09:57:30,0.4,1000,200,6,7,15,12,15,4,10,5,8,4,1956.0,7760.951,0.0016820430755615234,0.0009870529174804688,0.0,-2760.951
196,09:57:30,0.4,1000,250,6,7,15,15,18,4,6,9,11,4,1956.0,8197.720000000001,0.0028328895568847656,0.0012121200561523438,0.0,802.2799999999988
196,09:57:30,0.4,1000,300,6,7,15,15,18,4,6,9,11,4,1956.0,8197.720000000001,0.002796173095703125,0.0012290477752685547,0.0,802.2799999999988
196,09:57:30,0.4,1000,350,6,7,15,15,18,4,6,9,11,4,1956.0,8197.720000000001,0.002913951873779297,0.0013189315795898438,0.0,802.2799999999988
196,09:57:30,0.4,1000,400,6,7,15,15,18,4,6,9,11,4,1956.0,8197.720000000001,0.002846956253051758,0.0012671947479248047,0.0,802.2799999999988
196,09:57:30,0.4,1000,450,6,7,15,15,18,4,6,9,11,4,1956.0,8197.720000000001,0.003509044647216797,0.0013210773468017578,0.0,802.2799999999988
196,09:57:30,0.4,1000,500,6,7,15,15,18,4,6,9,11,4,1956.0,8197.720000000001,0.002905130386352539,0.0012509822845458984,0.0,802.2799999999988
196,09:57:30,0.4,1000,550,6,7,15,15,18,4,6,9,11,4,1956.0,8197.720000000001,0.002910137176513672,0.0012409687042236328,0.0,802.2799999999988
196,09:57:30,0.4,1000,600,6,7,15,15,18,4,6,9,11,4,1956.0,8197.720000000001,0.0029251575469970703,0.0012869834899902344,0.0,802.2799999999988
196,09:57:30,0.4,1000,650,6,7,15,15,18,4,6,9,11,4,1956.0,8197.720000000001,0.002949953079223633,0.001338958740234375,0.0,802.2799999999988
196,09:57:30,0.4,1000,700,6,7,15,15,18,4,6,9,11,4,1956.0,8197.720000000001,0.005527973175048828,0.001984834671020508,0.0,802.2799999999988
155,07:44:30,0.2,1000,0,2,3,45,0,3,0,45,0,0,0,1926.0,4926.077000000001,0.00017189979553222656,0.00029087066650390625,0.0,-4926.077000000001
155,07:44:30,0.2,1000,50,2,3,45,2,5,0,44,1,2,0,1868.0,5410.294,0.00023317337036132812,0.0004868507385253906,0.0,-4410.294
