route,route_starting_time,percentage_of_compulsory_stops,benefit,walking_distance,num_segments,compulsory_stops,requests,number_optional_stops,used_nodes,unused_nodes,unserved_requests,served_requests,opt_stops_visited,opt_stops_not_visited,total_used-travel_time,travel_distance,build_time,solve_time,optimality_gap,objective_value
199,16:04:00,1,1000,400,19,20,43,8,25,3,3,40,5,3,5004.922855523735,12731.883999999996,0.0040760040283203125,0.0009789466857910156,0.0,27268.116
199,16:04:00,1,1000,500,19,20,43,8,25,3,3,40,5,3,5004.922855523735,12731.883999999996,0.004003047943115234,0.0009038448333740234,0.0,27268.116
199,16:04:00,1,1000,600,19,20,43,8,25,3,3,40,5,3,5004.922855523735,12731.883999999996,0.003899097442626953,0.0009109973907470703,0.0,27268.116
199,16:04:00,1,1000,700,19,20,43,8,25,3,3,40,5,3,5004.922855523735,12731.883999999996,0.00419306755065918,0.0011157989501953125,0.0,27268.116
55,18:56:00,0.2,1000,0,5,6,3,5,7,4,3,0,1,4,6490.0,12126.927000000001,0.0005509853363037109,0.0005409717559814453,0.0,-12126.927000000001
55,18:56:00,0.2,1000,100,5,6,4,6,8,4,3,1,2,4,4267.0,12181.194000000001,0.0006461143493652344,0.0006318092346191406,0.0,-11181.194000000001
55,18:56:00,0.2,1000,200,5,6,18,17,15,8,10,8,9,8,4602.3637929491815,13602.313000000004,0.005666017532348633,0.0030431747436523438,0.0,-5602.313000000004
55,18:56:00,0.2,1000,300,5,6,51,27,16,17,40,11,10,17,6490.0,14406.556000000004,0.023152828216552734,0.0837700366973877,0.0,-3406.556000000004
55,18:56:00,0.2,1000,400,5,6,54,29,18,17,42,12,12,17,6490.0,14798.337000000003,0.028700828552246094,0.15602397918701172,0.0,-2798.337000000003
55,18:56:00,0.2,1000,500,5,6,58,31,18,19,46,12,12,19,6490.0,14627.29,0.03129386901855469,0.157958984375,0.0,-2627.290000000001
55,18:56:00,0.2,1000,600,5,6,58,31,18,19,46,12,12,19,6490.0,14627.29,0.032063961029052734,0.15840411186218262,0.0,-2627.290000000001
55,18:56:00,0.2,1000,700,5,6,58,31,18,19,46,12,12,19,6490.0,14627.29,0.032048940658569336,0.15955805778503418,0.0,-2627.290000000001
195,07:09:00,0.2,1000,0,4,5,3,3,5,3,3,0,0,3,3168.0,6398.221,0.0003662109375,0.00044608116149902344,0.0,-6398.221
195,07:09:00,0.2,1000,100,4,5,19,9,7,7,15,4,2,7,3168.0,7252.814,0.002223968505859375,0.018329858779907227,0.0,-3252.8140000000003
195,07:09:00,0.2,1000,200,4,5,32,16,11,10,22,10,6,10,3168.0,8473.479000000001,0.006505250930786133,0.09550189971923828,0.0,1526.5209999999988
195,07:09:00,0.2,1000,300,4,5,47,25,15,15,30,17,10,15,3168.0,9976.908,0.017960309982299805,0.07530999183654785,0.0,7023.092000000001
195,07:09:00,0.2,1000,400,4,5,48,26,15,16,31,17,10,16,3168.0,9976.908,0.018374204635620117,0.05909585952758789,0.0,7023.092000000001
195,07:09:00,0.2,1000,500,4,5,48,26,15,16,31,17,10,16,3168.0,9976.908,0.01910114288330078,0.060667991638183594,0.0,7023.092000000001
195,07:09:00,0.2,1000,600,4,5,48,26,15,16,31,17,10,16,3168.0,9976.908,0.018368959426879883,0.05896592140197754,0.0,7023.092000000001
195,07:09:00,0.2,1000,700,4,5,48,26,15,16,31,17,10,16,3168.0,9976.908,0.0188291072845459,0.06155800819396973,0.0,7023.092000000001
196,09:57:30,0.2,1000,0,3,4,1,1,5,0,0,1,1,0,2252.0,6068.349,0.00020503997802734375,0.0004470348358154297,0.0,-5068.349
196,09:57:30,0.2,1000,100,3,4,5,5,9,0,0,5,5,0,2348.421886184682,8195.719000000001,0.00047206878662109375,0.0005741119384765625,0.0,-3195.719000000001
196,09:57:30,0.2,1000,200,3,4,6,6,10,0,0,6,6,0,2348.421886184682,8653.655,0.0005738735198974609,0.0005381107330322266,0.0,-2653.6550000000007
196,09:57:30,0.2,1000,300,3,4,15,10,14,0,0,15,10,0,2348.421886184682,8676.52,0.0017118453979492188,0.0007481575012207031,0.0,6323.48
196,09:57:30,0.2,1000,400,3,4,15,10,14,0,0,15,10,0,2348.421886184682,8676.52,0.0019240379333496094,0.0009729862213134766,0.0,6323.48
196,09:57:30,0.2,1000,500,3,4,15,10,14,0,0,15,10,0,2348.421886184682,8676.52,0.001750946044921875,0.0008919239044189453,0.0,6323.48
196,09:57:30,0.2,1000,600,3,4,15,10,14,0,0,15,10,0,2348.421886184682,8676.52,0.0016760826110839844,0.0008831024169921875,0.0,6323.48
196,09:57:30,0.2,1000,700,3,4,15,10,14,0,0,15,10,0,2348.421886184682,8676.52,0.0017609596252441406,0.0008718967437744141,0.0,6323.48
155,07:44:30,0.4,1000,0,5,6,8,6,7,5,8,0,1,5,2946.0,5133.155000000001,0.0011720657348632812,0.0007147789001464844,0.0,-5133.155000000001
155,07:44:30,0.4,1000,100,5,6,14,11,8,9,13,1,2,9,1625.5194538892865,5411.928,0.001962900161743164,0.0011301040649414062,0.0,-4411.928
155,07:44:30,0.4,1000,200,5,6,40,17,12,11,30,10,6,11,1683.2447133738933,5633.118,0.008755922317504883,0.0019769668579101562,0.0,4366.882
155,07:44:30,0.4,1000,300,5,6,45,20,12,14,34,11,6,14,1789.2447133738933,5633.118,0.013020992279052734,0.004029989242553711,0.0,5366.882
155,07:44:30,0.4,1000,400,5,6,45,20,12,14,34,11,6,14,1789.2447133738933,5633.118,0.01407480239868164,0.005978107452392578,0.0,5366.882
155,07:44:30,0.4,1000,500,5,6,45,20,12,14,34,11,6,14,1789.2447133738933,5633.118,0.013705968856811523,0.00444793701171875,0.0,5366.882
155,07:44:30,0.4,1000,600,5,6,45,20,12,14,34,11,6,14,1789.2447133738933,5633.118,0.013417959213256836,0.004428863525390625,0.0,5366.882
155,07:44:30,0.4,1000,700,5,6,45,20,12,14,34,11,6,14,1789.2447133738933,5633.118,0.01338815689086914,0.00397181510925293,0.0,5366.882
55,15:58:00,0.2,1000,0,4,5,8,8,9,4,2,6,4,4,3756.0,10436.537,0.0008130073547363281,0.0010421276092529297,0.0,-4436.537
55,15:58:00,0.2,1000,100,4,5,20,16,17,4,5,15,12,4,3756.0,12546.912000000002,0.0040471553802490234,0.0034160614013671875,0.0,2453.087999999999
55,15:58:00,0.2,1000,200,4,5,45,26,21,10,13,32,16,10,3756.0,13344.788,0.01763296127319336,0.029807090759277344,0.0,18655.212
55,15:58:00,0.2,1000,300,4,5,61,31,26,10,14,47,21,10,4545.090223097111,17213.758,0.031774282455444336,0.028957128524780273,0.0,29786.242
55,15:58:00,0.2,1000,400,4,5,70,31,26,10,15,55,21,10,5282.0,17213.758,0.03611898422241211,0.026237010955810547,0.0,37786.242
55,15:58:00,0.2,1000,500,4,5,71,31,26,10,16,55,21,10,5282.0,17213.758,0.03687620162963867,0.04510211944580078,0.0,37786.242
55,15:58:00,0.2,1000,600,4,5,71,31,26,10,16,55,21,10,5282.0,17213.758,0.036572933197021484,0.04348897933959961,0.0,37786.242
55,15:58:00,0.2,1000,700,4,5,71,31,26,10,16,55,21,10,5282.0,17213.758,0.03770899772644043,0.04501605033874512,0.0,37786.242
192,14:50:30,0.4,1000,0,6,7,8,2,8,1,1,7,1,1,3236.0,6940.8139999999985,0.0005059242248535156,0.00047278404235839844,0.0,59.18600000000151
192,14:50:30,0.4,1000,100,6,7,25,9,15,1,1,24,8,1,2874.0,9209.721,0.0022430419921875,0.0023360252380371094,0.0,14790.279
192,14:50:30,0.4,1000,200,6,7,46,13,18,2,2,44,11,2,2961.9475363874953,9309.521999999999,0.005641937255859375,0.002529144287109375,0.0,34690.478
192,14:50:30,0.4,1000,300,6,7,53,18,20,5,5,48,13,5,3092.491857551897,9809.738,0.00984501838684082,0.005898952484130859,0.0,38190.262
192,14:50:30,0.4,1000,400,6,7,53,18,20,5,5,48,13,5,3092.491857551897,9809.738,0.010117053985595703,0.005552053451538086,0.0,38190.262
192,14:50:30,0.4,1000,500,6,7,53,18,20,5,5,48,13,5,3092.491857551897,9809.738,0.009490013122558594,0.005162954330444336,0.0,38190.262
192,14:50:30,0.4,1000,600,6,7,53,18,20,5,5,48,13,5,3092.491857551897,9809.738,0.009699106216430664,0.005079984664916992,0.0,38190.262
192,14:50:30,0.4,1000,700,6,7,53,18,20,5,5,48,13,5,3092.491857551897,9809.738,0.009835958480834961,0.005666017532348633,0.0,38190.262
194,15:17:30,1,1000,0,22,23,11,3,26,0,0,11,3,0,3800.0,9770.212,0.001714944839477539,0.0009970664978027344,0.0,1229.7880000000005
194,15:17:30,1,1000,100,22,23,23,6,28,1,1,22,5,1,3800.0,10688.098000000002,0.0027167797088623047,0.0009188652038574219,0.0,11311.901999999998
194,15:17:30,1,1000,200,22,23,44,10,29,4,7,37,6,4,3800.0,10641.988999999998,0.005023956298828125,0.0011789798736572266,0.0,26358.011000000002
194,15:17:30,1,1000,300,22,23,47,11,30,4,7,40,7,4,3800.0,11169.848999999998,0.005552053451538086,0.0012810230255126953,0.0,28830.151
194,15:17:30,1,1000,400,22,23,47,11,30,4,7,40,7,4,3800.0,11169.848999999998,0.06954813003540039,0.002019166946411133,0.0,28830.151
194,15:17:30,1,1000,500,22,23,47,11,30,4,7,40,7,4,3800.0,11169.848999999998,0.005484104156494141,0.0012650489807128906,0.0,28830.151
194,15:17:30,1,1000,600,22,23,47,11,30,4,7,40,7,4,3800.0,11169.848999999998,0.005427122116088867,0.001199960708618164,0.0,28830.151
194,15:17:30,1,1000,700,22,23,47,11,30,4,7,40,7,4,3800.0,11169.848999999998,0.0062868595123291016,0.0015189647674560547,0.0,28830.151
185,15:27:00,1,1000,0,17,18,16,3,19,2,1,15,1,2,3416.0,8265.086,0.0013670921325683594,0.0008709430694580078,0.0,6734.914000000001
